Code,Name,Year,Source,Population,Inland_Area_Hectares,Total_Area_Hectares,Population_per_hectare,Square_Kilometres,Population_per_square_kilometre
E09000023,Lewisham,2021,GLA Population Projections,320574,3514.9,3532,91.2,35.1,9120.4
E09000023,Lewisham,2022,GLA Population Projections,323421,3514.9,3532,92,35.1,9201.4
E09000023,Lewisham,2023,GLA Population Projections,325830,3514.9,3532,92.7,35.1,9269.9
E09000023,Lewisham,2024,GLA Population Projections,327730,3514.9,3532,93.2,35.1,9323.9
E09000023,Lewisham,2025,GLA Population Projections,329136,3514.9,3532,93.6,35.1,9363.9
E09000023,Lewisham,2026,GLA Population Projections,330318,3514.9,3532,94,35.1,9397.6
E09000023,Lewisham,2027,GLA Population Projections,331205,3514.9,3532,94.2,35.1,9422.8
E09000023,Lewisham,2028,GLA Population Projections,331726,3514.9,3532,94.4,35.1,9437.6
E09000023,Lewisham,2029,GLA Population Projections,331972,3514.9,3532,94.4,35.1,9444.6
E09000023,Lewisham,2030,GLA Population Projections,333474,3514.9,3532,94.9,35.1,9487.4
E09000023,Lewisham,2031,GLA Population Projections,335589,3514.9,3532,95.5,35.1,9547.5
E09000023,Lewisham,2032,GLA Population Projections,337904,3514.9,3532,96.1,35.1,9613.4
E09000023,Lewisham,2033,GLA Population Projections,340236,3514.9,3532,96.8,35.1,9679.7
E09000023,Lewisham,2034,GLA Population Projections,342519,3514.9,3532,97.4,35.1,9744.7
E09000023,Lewisham,2035,GLA Population Projections,345534,3514.9,3532,98.3,35.1,9830.5
E09000023,Lewisham,2036,GLA Population Projections,348763,3514.9,3532,99.2,35.1,9922.3
E09000023,Lewisham,2037,GLA Population Projections,351991,3514.9,3532,100.1,35.1,10014.2
E09000023,Lewisham,2038,GLA Population Projections,355174,3514.9,3532,101,35.1,10104.7
E09000023,Lewisham,2039,GLA Population Projections,358249,3514.9,3532,101.9,35.1,10192.2
E09000023,Lewisham,2040,GLA Population Projections,360994,3514.9,3532,102.7,35.1,10270.3
E09000023,Lewisham,2041,GLA Population Projections,363502,3514.9,3532,103.4,35.1,10341.7
E09000023,Lewisham,2042,GLA Population Projections,366687,3514.9,3532,104.3,35.1,10432.3
E09000023,Lewisham,2043,GLA Population Projections,370021,3514.9,3532,105.3,35.1,10527.1
E09000023,Lewisham,2044,GLA Population Projections,373401,3514.9,3532,106.2,35.1,10623.3
E09000023,Lewisham,2045,GLA Population Projections,376831,3514.9,3532,107.2,35.1,10720.9
E09000023,Lewisham,2046,GLA Population Projections,380336,3514.9,3532,108.2,35.1,10820.6
E09000023,Lewisham,2047,GLA Population Projections,383810,3514.9,3532,109.2,35.1,10919.4
E09000023,Lewisham,2048,GLA Population Projections,387195,3514.9,3532,110.2,35.1,11015.7
E09000023,Lewisham,2049,GLA Population Projections,388466,3514.9,3532,110.5,35.1,11051.9
E09000023,Lewisham,2050,GLA Population Projections,388806,3514.9,3532,110.6,35.1,11061.6
E09000024,Merton,1999,ONS MYE,185062,3762.5,3762.5,49.2,37.6,4918.6
E09000024,Merton,2000,ONS MYE,188196,3762.5,3762.5,50,37.6,5001.9
E09000024,Merton,2001,ONS MYE,191106,3762.5,3762.5,50.8,37.6,5079.3
E09000024,Merton,2002,ONS MYE,190561,3762.5,3762.5,50.6,37.6,5064.8
E09000024,Merton,2003,ONS MYE,189298,3762.5,3762.5,50.3,37.6,5031.2
E09000024,Merton,2004,ONS MYE,188908,3762.5,3762.5,50.2,37.6,5020.8
E09000024,Merton,2005,ONS MYE,190583,3762.5,3762.5,50.7,37.6,5065.4
E09000024,Merton,2006,ONS MYE,192520,3762.5,3762.5,51.2,37.6,5116.8
E09000024,Merton,2007,ONS MYE,194260,3762.5,3762.5,51.6,37.6,5163.1
E09000024,Merton,2008,ONS MYE,195859,3762.5,3762.5,52.1,37.6,5205.6
E09000024,Merton,2009,ONS MYE,198136,3762.5,3762.5,52.7,37.6,5266.1
E09000024,Merton,2010,ONS MYE,199136,3762.5,3762.5,52.9,37.6,5292.7
E09000024,Merton,2011,GLA Population Projections,201226,3762.5,3762.5,53.5,37.6,5348.2
E09000024,Merton,2012,GLA Population Projections,202908,3762.5,3762.5,53.9,37.6,5392.9
E09000024,Merton,2013,GLA Population Projections,203906,3762.5,3762.5,54.2,37.6,5419.5
E09000024,Merton,2014,GLA Population Projections,204198,3762.5,3762.5,54.3,37.6,5427.2
E09000024,Merton,2015,GLA Population Projections,205248,3762.5,3762.5,54.6,37.6,5455.1
E09000024,Merton,2016,GLA Population Projections,205712,3762.5,3762.5,54.7,37.6,5467.5
E09000024,Merton,2017,GLA Population Projections,208225,3762.5,3762.5,55.3,37.6,5534.3
E09000024,Merton,2018,GLA Population Projections,209421,3762.5,3762.5,55.7,37.6,5566
E09000024,Merton,2019,GLA Population Projections,210452,3762.5,3762.5,55.9,37.6,5593.4
E09000024,Merton,2020,GLA Population Projections,212658,3762.5,3762.5,56.5,37.6,5652.1
E09000024,Merton,2021,GLA Population Projections,214740,3762.5,3762.5,57.1,37.6,5707.4
E09000024,Merton,2022,GLA Population Projections,216662,3762.5,3762.5,57.6,37.6,5758.5
E09000024,Merton,2023,GLA Population Projections,218298,3762.5,3762.5,58,37.6,5802
E09000024,Merton,2024,GLA Population Projections,220418,3762.5,3762.5,58.6,37.6,5858.3
E09000024,Merton,2025,GLA Population Projections,222714,3762.5,3762.5,59.2,37.6,5919.4
E09000024,Merton,2026,GLA Population Projections,225047,3762.5,3762.5,59.8,37.6,5981.4
E09000024,Merton,2027,GLA Population Projections,227279,3762.5,3762.5,60.4,37.6,6040.7
E09000024,Merton,2028,GLA Population Projections,229456,3762.5,3762.5,61,37.6,6098.5
E09000024,Merton,2029,GLA Population Projections,231636,3762.5,3762.5,61.6,37.6,6156.5
E09000024,Merton,2030,GLA Population Projections,232473,3762.5,3762.5,61.8,37.6,6178.7
E09000024,Merton,2031,GLA Population Projections,232956,3762.5,3762.5,61.9,37.6,6191.6
E09000024,Merton,2032,GLA Population Projections,233638,3762.5,3762.5,62.1,37.6,6209.7
E09000024,Merton,2033,GLA Population Projections,234439,3762.5,3762.5,62.3,37.6,6231
E09000024,Merton,2034,GLA Population Projections,235289,3762.5,3762.5,62.5,37.6,6253.6
E09000024,Merton,2035,GLA Population Projections,236669,3762.5,3762.5,62.9,37.6,6290.2
E09000024,Merton,2036,GLA Population Projections,238242,3762.5,3762.5,63.3,37.6,6332.1
E09000024,Merton,2037,GLA Population Projections,239851,3762.5,3762.5,63.7,37.6,6374.8
E09000024,Merton,2038,GLA Population Projections,241463,3762.5,3762.5,64.2,37.6,6417.7
E09000024,Merton,2039,GLA Population Projections,243040,3762.5,3762.5,64.6,37.6,6459.6
E09000024,Merton,2040,GLA Population Projections,244440,3762.5,3762.5,65,37.6,6496.8
E09000024,Merton,2041,GLA Population Projections,245706,3762.5,3762.5,65.3,37.6,6530.4
E09000024,Merton,2042,GLA Population Projections,247421,3762.5,3762.5,65.8,37.6,6576
E09000024,Merton,2043,GLA Population Projections,249259,3762.5,3762.5,66.2,37.6,6624.9
E09000024,Merton,2044,GLA Population Projections,251139,3762.5,3762.5,66.7,37.6,6674.8
E09000024,Merton,2045,GLA Population Projections,253064,3762.5,3762.5,67.3,37.6,6726
E09000024,Merton,2046,GLA Population Projections,254848,3762.5,3762.5,67.7,37.6,6773.4
E09000024,Merton,2047,GLA Population Projections,254993,3762.5,3762.5,67.8,37.6,6777.3
E09000024,Merton,2048,GLA Population Projections,255093,3762.5,3762.5,67.8,37.6,6779.9
E09000024,Merton,2049,GLA Population Projections,255279,3762.5,3762.5,67.8,37.6,6784.9
E09000024,Merton,2050,GLA Population Projections,255498,3762.5,3762.5,67.9,37.6,6790.7
E09000025,Newham,1999,ONS MYE,240517,3619.8,3857.4,66.4,36.2,6644.4
E09000025,Newham,2000,ONS MYE,245463,3619.8,3857.4,67.8,36.2,6781
E09000025,Newham,2001,ONS MYE,249411,3619.8,3857.4,68.9,36.2,6890.1
E09000025,Newham,2002,ONS MYE,255282,3619.8,3857.4,70.5,36.2,7052.3
E09000025,Newham,2003,ONS MYE,256224,3619.8,3857.4,70.8,36.2,7078.3
E09000025,Newham,2004,ONS MYE,254434,3619.8,3857.4,70.3,36.2,7028.9
E09000025,Newham,2005,ONS MYE,253798,3619.8,3857.4,70.1,36.2,7011.3
E09000025,Newham,2006,ONS MYE,257994,3619.8,3857.4,71.3,36.2,7127.2
E09000025,Newham,2007,ONS MYE,266285,3619.8,3857.4,73.6,36.2,7356.3
E09000025,Newham,2008,ONS MYE,276478,3619.8,3857.4,76.4,36.2,7637.9
E09000025,Newham,2009,ONS MYE,286447,3619.8,3857.4,79.1,36.2,7913.3
E09000025,Newham,2010,ONS MYE,299171,3619.8,3857.4,82.6,36.2,8264.8
E09000025,Newham,2011,GLA Population Projections,311912,3619.8,3857.4,86.2,36.2,8616.7
E09000025,Newham,2012,GLA Population Projections,315536,3619.8,3857.4,87.2,36.2,8716.9
E09000025,Newham,2013,GLA Population Projections,319679,3619.8,3857.4,88.3,36.2,8831.3
E09000025,Newham,2014,GLA Population Projections,325774,3619.8,3857.4,90,36.2,8999.7
E09000025,Newham,2015,GLA Population Projections,334269,3619.8,3857.4,92.3,36.2,9234.4
E09000025,Newham,2016,GLA Population Projections,342430,3619.8,3857.4,94.6,36.2,9459.8
E09000025,Newham,2017,GLA Population Projections,347448,3619.8,3857.4,96,36.2,9598.4
E09000025,Newham,2018,GLA Population Projections,353245,3619.8,3857.4,97.6,36.2,9758.6
E09000025,Newham,2019,GLA Population Projections,359470,3619.8,3857.4,99.3,36.2,9930.6
E09000025,Newham,2020,GLA Population Projections,363552,3619.8,3857.4,100.4,36.2,10043.3
E09000025,Newham,2021,GLA Population Projections,366943,3619.8,3857.4,101.4,36.2,10137
E09000025,Newham,2022,GLA Population Projections,370004,3619.8,3857.4,102.2,36.2,10221.6
E09000025,Newham,2023,GLA Population Projections,372515,3619.8,3857.4,102.9,36.2,10290.9
E09000025,Newham,2024,GLA Population Projections,374424,3619.8,3857.4,103.4,36.2,10343.7
E09000025,Newham,2025,GLA Population Projections,387234,3619.8,3857.4,107,36.2,10697.5
E09000025,Newham,2026,GLA Population Projections,400056,3619.8,3857.4,110.5,36.2,11051.8
E09000025,Newham,2027,GLA Population Projections,412896,3619.8,3857.4,114.1,36.2,11406.5
E09000025,Newham,2028,GLA Population Projections,425524,3619.8,3857.4,117.6,36.2,11755.3
E09000025,Newham,2029,GLA Population Projections,438168,3619.8,3857.4,121,36.2,12104.6
E09000025,Newham,2030,GLA Population Projections,443657,3619.8,3857.4,122.6,36.2,12256.3
E09000025,Newham,2031,GLA Population Projections,448316,3619.8,3857.4,123.8,36.2,12385
E09000025,Newham,2032,GLA Population Projections,452580,3619.8,3857.4,125,36.2,12502.8
E09000025,Newham,2033,GLA Population Projections,456754,3619.8,3857.4,126.2,36.2,12618.1
E09000025,Newham,2034,GLA Population Projections,460902,3619.8,3857.4,127.3,36.2,12732.7
E09000025,Newham,2035,GLA Population Projections,463190,3619.8,3857.4,128,36.2,12795.9
E09000025,Newham,2036,GLA Population Projections,464821,3619.8,3857.4,128.4,36.2,12840.9
E09000025,Newham,2037,GLA Population Projections,466111,3619.8,3857.4,128.8,36.2,12876.6
E09000025,Newham,2038,GLA Population Projections,467406,3619.8,3857.4,129.1,36.2,12912.3
E09000025,Newham,2039,GLA Population Projections,468681,3619.8,3857.4,129.5,36.2,12947.6
E09000025,Newham,2040,GLA Population Projections,471105,3619.8,3857.4,130.1,36.2,13014.5
E09000025,Newham,2041,GLA Population Projections,473611,3619.8,3857.4,130.8,36.2,13083.8
E09000025,Newham,2042,GLA Population Projections,474709,3619.8,3857.4,131.1,36.2,13114.1
E09000025,Newham,2043,GLA Population Projections,475206,3619.8,3857.4,131.3,36.2,13127.8
E09000025,Newham,2044,GLA Population Projections,475586,3619.8,3857.4,131.4,36.2,13138.3
E09000025,Newham,2045,GLA Population Projections,475971,3619.8,3857.4,131.5,36.2,13149
E09000025,Newham,2046,GLA Population Projections,476445,3619.8,3857.4,131.6,36.2,13162
E09000025,Newham,2047,GLA Population Projections,477162,3619.8,3857.4,131.8,36.2,13181.9
E09000025,Newham,2048,GLA Population Projections,478016,3619.8,3857.4,132.1,36.2,13205.4
E09000025,Newham,2049,GLA Population Projections,479167,3619.8,3857.4,132.4,36.2,13237.2
E09000025,Newham,2050,GLA Population Projections,480671,3619.8,3857.4,132.8,36.2,13278.8
E09000026,Redbridge,1999,ONS MYE,238138,5641.9,5644.2,42.2,56.4,4220.9
E09000026,Redbridge,2000,ONS MYE,239868,5641.9,5644.2,42.5,56.4,4251.5
E09000026,Redbridge,2001,ONS MYE,241893,5641.9,5644.2,42.9,56.4,4287.4
E09000026,Redbridge,2002,ONS MYE,244273,5641.9,5644.2,43.3,56.4,4329.6
E09000026,Redbridge,2003,ONS MYE,247412,5641.9,5644.2,43.9,56.4,4385.3
E09000026,Redbridge,2004,ONS MYE,248774,5641.9,5644.2,44.1,56.4,4409.4
E09000026,Redbridge,2005,ONS MYE,251560,5641.9,5644.2,44.6,56.4,4458.8
E09000026,Redbridge,2006,ONS MYE,255590,5641.9,5644.2,45.3,56.4,4530.2
E09000026,Redbridge,2007,ONS MYE,259965,5641.9,5644.2,46.1,56.4,4607.8
E09000026,Redbridge,2008,ONS MYE,265452,5641.9,5644.2,47.1,56.4,4705
E09000026,Redbridge,2009,ONS MYE,270435,5641.9,5644.2,47.9,56.4,4793.3
E09000026,Redbridge,2010,ONS MYE,275088,5641.9,5644.2,48.8,56.4,4875.8
E09000026,Redbridge,2011,GLA Population Projections,281521,5641.9,5644.2,49.9,56.4,4989.8
E09000026,Redbridge,2012,GLA Population Projections,284743,5641.9,5644.2,50.5,56.4,5046.9
E09000026,Redbridge,2013,GLA Population Projections,288398,5641.9,5644.2,51.1,56.4,5111.7
E09000026,Redbridge,2014,GLA Population Projections,293181,5641.9,5644.2,52,56.4,5196.5
E09000026,Redbridge,2015,GLA Population Projections,296919,5641.9,5644.2,52.6,56.4,5262.7
E09000026,Redbridge,2016,GLA Population Projections,299375,5641.9,5644.2,53.1,56.4,5306.3
E09000026,Redbridge,2017,GLA Population Projections,303887,5641.9,5644.2,53.9,56.4,5386.3
E09000026,Redbridge,2018,GLA Population Projections,305910,5641.9,5644.2,54.2,56.4,5422.1
E09000026,Redbridge,2019,GLA Population Projections,307690,5641.9,5644.2,54.5,56.4,5453.7
E09000026,Redbridge,2020,GLA Population Projections,312264,5641.9,5644.2,55.3,56.4,5534.7
E09000026,Redbridge,2021,GLA Population Projections,316288,5641.9,5644.2,56.1,56.4,5606.1
E09000026,Redbridge,2022,GLA Population Projections,320018,5641.9,5644.2,56.7,56.4,5672.2
E09000026,Redbridge,2023,GLA Population Projections,323302,5641.9,5644.2,57.3,56.4,5730.4
E09000026,Redbridge,2024,GLA Population Projections,326070,5641.9,5644.2,57.8,56.4,5779.4
E09000026,Redbridge,2025,GLA Population Projections,328279,5641.9,5644.2,58.2,56.4,5818.6
E09000026,Redbridge,2026,GLA Population Projections,330304,5641.9,5644.2,58.5,56.4,5854.5
E09000026,Redbridge,2027,GLA Population Projections,332106,5641.9,5644.2,58.9,56.4,5886.4
E09000026,Redbridge,2028,GLA Population Projections,333593,5641.9,5644.2,59.1,56.4,5912.8
E09000026,Redbridge,2029,GLA Population Projections,334804,5641.9,5644.2,59.3,56.4,5934.2
E09000026,Redbridge,2030,GLA Population Projections,337202,5641.9,5644.2,59.8,56.4,5976.7
E09000026,Redbridge,2031,GLA Population Projections,340121,5641.9,5644.2,60.3,56.4,6028.5
E09000026,Redbridge,2032,GLA Population Projections,343228,5641.9,5644.2,60.8,56.4,6083.6
E09000026,Redbridge,2033,GLA Population Projections,346344,5641.9,5644.2,61.4,56.4,6138.8
E09000026,Redbridge,2034,GLA Population Projections,349386,5641.9,5644.2,61.9,56.4,6192.7
E09000026,Redbridge,2035,GLA Population Projections,353103,5641.9,5644.2,62.6,56.4,6258.6
E09000026,Redbridge,2036,GLA Population Projections,357012,5641.9,5644.2,63.3,56.4,6327.9
E09000026,Redbridge,2037,GLA Population Projections,360905,5641.9,5644.2,64,56.4,6396.9
E09000026,Redbridge,2038,GLA Population Projections,364738,5641.9,5644.2,64.6,56.4,6464.8
E09000026,Redbridge,2039,GLA Population Projections,368461,5641.9,5644.2,65.3,56.4,6530.8
E09000026,Redbridge,2040,GLA Population Projections,371856,5641.9,5644.2,65.9,56.4,6591
E09000026,Redbridge,2041,GLA Population Projections,375020,5641.9,5644.2,66.5,56.4,6647.1
E09000026,Redbridge,2042,GLA Population Projections,378836,5641.9,5644.2,67.1,56.4,6714.7
E09000026,Redbridge,2043,GLA Population Projections,382793,5641.9,5644.2,67.8,56.4,6784.8
E09000026,Redbridge,2044,GLA Population Projections,384943,5641.9,5644.2,68.2,56.4,6822.9
E09000026,Redbridge,2045,GLA Population Projections,385247,5641.9,5644.2,68.3,56.4,6828.3
E09000026,Redbridge,2046,GLA Population Projections,385561,5641.9,5644.2,68.3,56.4,6833.9
E09000026,Redbridge,2047,GLA Population Projections,385769,5641.9,5644.2,68.4,56.4,6837.6
E09000026,Redbridge,2048,GLA Population Projections,385913,5641.9,5644.2,68.4,56.4,6840.1
E09000026,Redbridge,2049,GLA Population Projections,386188,5641.9,5644.2,68.4,56.4,6845
E09000026,Redbridge,2050,GLA Population Projections,386513,5641.9,5644.2,68.5,56.4,6850.8
E09000027,Richmond upon Thames,1999,ONS MYE,172782,5740.7,5876.1,30.1,57.4,3009.8
E09000027,Richmond upon Thames,2000,ONS MYE,172920,5740.7,5876.1,30.1,57.4,3012.2
E09000027,Richmond upon Thames,2001,ONS MYE,174311,5740.7,5876.1,30.4,57.4,3036.4
E09000027,Richmond upon Thames,2002,ONS MYE,175441,5740.7,5876.1,30.6,57.4,3056.1
E09000027,Richmond upon Thames,2003,ONS MYE,177182,5740.7,5876.1,30.9,57.4,3086.4
E09000027,Richmond upon Thames,2004,ONS MYE,179312,5740.7,5876.1,31.2,57.4,3123.5
E09000027,Richmond upon Thames,2005,ONS MYE,181508,5740.7,5876.1,31.6,57.4,3161.8
E09000027,Richmond upon Thames,2006,ONS MYE,182520,5740.7,5876.1,31.8,57.4,3179.4
E09000027,Richmond upon Thames,2007,ONS MYE,182421,5740.7,5876.1,31.8,57.4,3177.7
E09000027,Richmond upon Thames,2008,ONS MYE,182927,5740.7,5876.1,31.9,57.4,3186.5
E09000027,Richmond upon Thames,2009,ONS MYE,184394,5740.7,5876.1,32.1,57.4,3212.1
E09000027,Richmond upon Thames,2010,ONS MYE,186304,5740.7,5876.1,32.5,57.4,3245.3
E09000027,Richmond upon Thames,2011,GLA Population Projections,187527,5740.7,5876.1,32.7,57.4,3266.6
E09000027,Richmond upon Thames,2012,GLA Population Projections,189145,5740.7,5876.1,32.9,57.4,3294.8
E09000027,Richmond upon Thames,2013,GLA Population Projections,191365,5740.7,5876.1,33.3,57.4,3333.5
E09000027,Richmond upon Thames,2014,GLA Population Projections,193585,5740.7,5876.1,33.7,57.4,3372.2
E09000027,Richmond upon Thames,2015,GLA Population Projections,194730,5740.7,5876.1,33.9,57.4,3392.1
E09000027,Richmond upon Thames,2016,GLA Population Projections,195846,5740.7,5876.1,34.1,57.4,3411.5
E09000027,Richmond upon Thames,2017,GLA Population Projections,197988,5740.7,5876.1,34.5,57.4,3448.9
E09000027,Richmond upon Thames,2018,GLA Population Projections,199419,5740.7,5876.1,34.7,57.4,3473.8
E09000027,Richmond upon Thames,2019,GLA Population Projections,200703,5740.7,5876.1,35,57.4,3496.2
E09000027,Richmond upon Thames,2020,GLA Population Projections,201713,5740.7,5876.1,35.1,57.4,3513.7
E09000027,Richmond upon Thames,2021,GLA Population Projections,203312,5740.7,5876.1,35.4,57.4,3541.6
E09000027,Richmond upon Thames,2022,GLA Population Projections,205051,5740.7,5876.1,35.7,57.4,3571.9
E09000027,Richmond upon Thames,2023,GLA Population Projections,206708,5740.7,5876.1,36,57.4,3600.8
E09000027,Richmond upon Thames,2024,GLA Population Projections,208321,5740.7,5876.1,36.3,57.4,3628.9
E09000027,Richmond upon Thames,2025,GLA Population Projections,209625,5740.7,5876.1,36.5,57.4,3651.6
E09000027,Richmond upon Thames,2026,GLA Population Projections,210766,5740.7,5876.1,36.7,57.4,3671.4
E09000027,Richmond upon Thames,2027,GLA Population Projections,211789,5740.7,5876.1,36.9,57.4,3689.3
E09000027,Richmond upon Thames,2028,GLA Population Projections,212687,5740.7,5876.1,37,57.4,3704.9
E09000027,Richmond upon Thames,2029,GLA Population Projections,213573,5740.7,5876.1,37.2,57.4,3720.3
E09000027,Richmond upon Thames,2030,GLA Population Projections,214103,5740.7,5876.1,37.3,57.4,3729.6
E09000027,Richmond upon Thames,2031,GLA Population Projections,214817,5740.7,5876.1,37.4,57.4,3742
E09000027,Richmond upon Thames,2032,GLA Population Projections,215693,5740.7,5876.1,37.6,57.4,3757.3
E09000027,Richmond upon Thames,2033,GLA Population Projections,216617,5740.7,5876.1,37.7,57.4,3773.4
E09000027,Richmond upon Thames,2034,GLA Population Projections,217549,5740.7,5876.1,37.9,57.4,3789.6
E09000027,Richmond upon Thames,2035,GLA Population Projections,218891,5740.7,5876.1,38.1,57.4,3813
E09000027,Richmond upon Thames,2036,GLA Population Projections,220373,5740.7,5876.1,38.4,57.4,3838.8
E09000027,Richmond upon Thames,2037,GLA Population Projections,221877,5740.7,5876.1,38.6,57.4,3865
E09000027,Richmond upon Thames,2038,GLA Population Projections,223392,5740.7,5876.1,38.9,57.4,3891.4
E09000027,Richmond upon Thames,2039,GLA Population Projections,224545,5740.7,5876.1,39.1,57.4,3911.5
E09000027,Richmond upon Thames,2040,GLA Population Projections,224896,5740.7,5876.1,39.2,57.4,3917.6
E09000027,Richmond upon Thames,2041,GLA Population Projections,225277,5740.7,5876.1,39.2,57.4,3924.2
E09000027,Richmond upon Thames,2042,GLA Population Projections,225709,5740.7,5876.1,39.3,57.4,3931.7
E09000027,Richmond upon Thames,2043,GLA Population Projections,225921,5740.7,5876.1,39.4,57.4,3935.4
E09000027,Richmond upon Thames,2044,GLA Population Projections,226088,5740.7,5876.1,39.4,57.4,3938.3
E09000027,Richmond upon Thames,2045,GLA Population Projections,226260,5740.7,5876.1,39.4,57.4,3941.3
E09000027,Richmond upon Thames,2046,GLA Population Projections,226447,5740.7,5876.1,39.4,57.4,3944.6
E09000027,Richmond upon Thames,2047,GLA Population Projections,226578,5740.7,5876.1,39.5,57.4,3946.9
E09000027,Richmond upon Thames,2048,GLA Population Projections,226674,5740.7,5876.1,39.5,57.4,3948.6
E09000027,Richmond upon Thames,2049,GLA Population Projections,226839,5740.7,5876.1,39.5,57.4,3951.4
E09000027,Richmond upon Thames,2050,GLA Population Projections,227030,5740.7,5876.1,39.5,57.4,3954.8
E09000028,Southwark,1999,ONS MYE,247853,2886.2,2991.3,85.9,28.9,8587.5
E09000028,Southwark,2000,ONS MYE,252726,2886.2,2991.3,87.6,28.9,8756.3
E09000028,Southwark,2001,ONS MYE,256712,2886.2,2991.3,88.9,28.9,8894.5
E09000028,Southwark,2002,ONS MYE,256269,2886.2,2991.3,88.8,28.9,8879.1
E09000028,Southwark,2003,ONS MYE,255242,2886.2,2991.3,88.4,28.9,8843.5
E09000028,Southwark,2004,ONS MYE,257257,2886.2,2991.3,89.1,28.9,8913.3
E09000028,Southwark,2005,ONS MYE,261811,2886.2,2991.3,90.7,28.9,9071.1
E09000028,Southwark,2006,ONS MYE,267553,2886.2,2991.3,92.7,28.9,9270.1
E09000028,Southwark,2007,ONS MYE,272626,2886.2,2991.3,94.5,28.9,9445.8
E09000028,Southwark,2008,ONS MYE,276973,2886.2,2991.3,96,28.9,9596.4
E09000028,Southwark,2009,ONS MYE,281120,2886.2,2991.3,97.4,28.9,9740.1
E09000028,Southwark,2010,ONS MYE,283777,2886.2,2991.3,98.3,28.9,9832.2
E09000028,Southwark,2011,GLA Population Projections,289361,2886.2,2991.3,100.3,28.9,10025.7
E09000028,Southwark,2012,GLA Population Projections,294174,2886.2,2991.3,101.9,28.9,10192.4
E09000028,Southwark,2013,GLA Population Projections,299109,2886.2,2991.3,103.6,28.9,10363.4
E09000028,Southwark,2014,GLA Population Projections,303182,2886.2,2991.3,105,28.9,10504.5
E09000028,Southwark,2015,GLA Population Projections,309545,2886.2,2991.3,107.2,28.9,10725
E09000028,Southwark,2016,GLA Population Projections,313867,2886.2,2991.3,108.7,28.9,10874.7
E09000028,Southwark,2017,GLA Population Projections,317735,2886.2,2991.3,110.1,28.9,11008.8
E09000028,Southwark,2018,GLA Population Projections,322302,2886.2,2991.3,111.7,28.9,11167
E09000028,Southwark,2019,GLA Population Projections,327271,2886.2,2991.3,113.4,28.9,11339.2
E09000028,Southwark,2020,GLA Population Projections,330290,2886.2,2991.3,114.4,28.9,11443.8
E09000028,Southwark,2021,GLA Population Projections,332679,2886.2,2991.3,115.3,28.9,11526.5
E09000028,Southwark,2022,GLA Population Projections,334826,2886.2,2991.3,116,28.9,11600.9
E09000028,Southwark,2023,GLA Population Projections,336554,2886.2,2991.3,116.6,28.9,11660.8
E09000028,Southwark,2024,GLA Population Projections,339444,2886.2,2991.3,117.6,28.9,11760.9
E09000028,Southwark,2025,GLA Population Projections,343402,2886.2,2991.3,119,28.9,11898.1
E09000028,Southwark,2026,GLA Population Projections,347513,2886.2,2991.3,120.4,28.9,12040.5
E09000028,Southwark,2027,GLA Population Projections,351586,2886.2,2991.3,121.8,28.9,12181.6
E09000028,Southwark,2028,GLA Population Projections,355518,2886.2,2991.3,123.2,28.9,12317.8
E09000028,Southwark,2029,GLA Population Projections,359549,2886.2,2991.3,124.6,28.9,12457.5
E09000028,Southwark,2030,GLA Population Projections,364761,2886.2,2991.3,126.4,28.9,12638.1
E09000028,Southwark,2031,GLA Population Projections,369273,2886.2,2991.3,127.9,28.9,12794.4
E09000028,Southwark,2032,GLA Population Projections,373384,2886.2,2991.3,129.4,28.9,12936.9
E09000028,Southwark,2033,GLA Population Projections,377379,2886.2,2991.3,130.8,28.9,13075.3
E09000028,Southwark,2034,GLA Population Projections,381360,2886.2,2991.3,132.1,28.9,13213.2
E09000028,Southwark,2035,GLA Population Projections,384607,2886.2,2991.3,133.3,28.9,13325.7
E09000028,Southwark,2036,GLA Population Projections,387283,2886.2,2991.3,134.2,28.9,13418.4
E09000028,Southwark,2037,GLA Population Projections,389704,2886.2,2991.3,135,28.9,13502.3
E09000028,Southwark,2038,GLA Population Projections,392108,2886.2,2991.3,135.9,28.9,13585.6
E09000028,Southwark,2039,GLA Population Projections,394525,2886.2,2991.3,136.7,28.9,13669.3
E09000028,Southwark,2040,GLA Population Projections,397608,2886.2,2991.3,137.8,28.9,13776.2
E09000028,Southwark,2041,GLA Population Projections,400754,2886.2,2991.3,138.9,28.9,13885.2
E09000028,Southwark,2042,GLA Population Projections,401720,2886.2,2991.3,139.2,28.9,13918.6
E09000028,Southwark,2043,GLA Population Projections,402161,2886.2,2991.3,139.3,28.9,13933.9
E09000028,Southwark,2044,GLA Population Projections,402769,2886.2,2991.3,139.5,28.9,13955
E09000028,Southwark,2045,GLA Population Projections,403785,2886.2,2991.3,139.9,28.9,13990.2
E09000028,Southwark,2046,GLA Population Projections,405156,2886.2,2991.3,140.4,28.9,14037.7
E09000028,Southwark,2047,GLA Population Projections,406709,2886.2,2991.3,140.9,28.9,14091.5
E09000028,Southwark,2048,GLA Population Projections,408340,2886.2,2991.3,141.5,28.9,14148
E09000028,Southwark,2049,GLA Population Projections,410185,2886.2,2991.3,142.1,28.9,14211.9
E09000028,Southwark,2050,GLA Population Projections,412254,2886.2,2991.3,142.8,28.9,14283.6
